User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
2177,Stephen Shaw,derek79@example.org,derek79,13-09-1942,Female,West Brandiside,27-01-2024,26-01-2025,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Action,Smartphone,Medium,4.5,5
2178,Meghan Martin,qhill@example.org,qhill,15-02-1935,Female,Kennedyborough,09-03-2024,09-03-2025,Annual,Mastercard,Manual,Regular,Electronics,Horror,Tablet,Low,4.6,2
2179,Ann Page,bdelacruz@example.org,bdelacruz,21-03-1974,Male,Emilyton,12-04-2024,12-04-2025,Monthly,Amex,Auto-renew,Regular,Clothing,Action,Tablet,Medium,4.2,7
2180,Vanessa Williams,kristinelewis@example.org,kristinelewis,25-08-1976,Female,Port Johnview,09-02-2024,08-02-2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Smartphone,Low,4.4,5
2181,Alexander Harris,austin55@example.net,austin55,10-09-1998,Male,Henryburgh,28-01-2024,27-01-2025,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Smart TV,Low,4.1,4
2182,Henry Campbell,anthonykeller@example.org,anthonykeller,09-10-1984,Male,Waltersbury,14-04-2024,14-04-2025,Monthly,Visa,Manual,Frequent,Electronics,Horror,Smart TV,Low,3.3,9
2183,Heather Williams,seannorris@example.net,seannorris,12-05-1983,Female,Lake Jacqueline,08-03-2024,08-03-2025,Monthly,Visa,Manual,Regular,Clothing,Action,Smart TV,Low,4.1,1
2184,Robert Davis,anthony28@example.net,anthony28,28-06-1966,Male,North Kristinahaven,12-03-2024,12-03-2025,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Tablet,Medium,4.5,10
2185,Shannon Conner,jacqueline84@example.com,jacqueline84,24-11-1966,Male,North Tiffany,29-03-2024,29-03-2025,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Smartphone,Low,4.5,8
2186,Charles Edwards,denisefox@example.com,denisefox,04-10-1963,Female,Port Sethhaven,12-03-2024,12-03-2025,Annual,Amex,Manual,Frequent,Books,Documentary,Smartphone,Medium,4.1,3
2187,Jeff Evans,rachelstevens@example.com,rachelstevens,07-04-1939,Female,East Sarahstad,03-01-2024,02-01-2025,Annual,Amex,Auto-renew,Frequent,Electronics,Documentary,Smart TV,High,4.9,0
2188,Jill White,ocobb@example.com,ocobb,07-02-1947,Male,Lake Mark,16-02-2024,15-02-2025,Monthly,Visa,Auto-renew,Regular,Books,Action,Smart TV,High,4.6,0
2189,Tracey Mora,vthomas@example.com,vthomas,26-12-1952,Female,Stevenport,12-01-2024,11-01-2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,4.4,0
2190,Brent Young,dlane@example.com,dlane,14-12-1946,Male,North Timchester,08-04-2024,08-04-2025,Annual,Amex,Manual,Regular,Electronics,Drama,Smartphone,Low,3,8
2191,David Wood,wward@example.net,wward,24-03-1991,Male,Harrisonton,12-01-2024,11-01-2025,Monthly,Visa,Manual,Occasional,Electronics,Documentary,Smart TV,High,4,7
2192,Shawn Carter,mccarthykathleen@example.com,mccarthykathleen,08-07-1933,Male,Oliviachester,13-03-2024,13-03-2025,Monthly,Amex,Manual,Occasional,Books,Documentary,Tablet,High,3.7,3
2193,Daniel Maldonado,thomasoneill@example.com,thomasoneill,05-04-1996,Female,Lake Deanmouth,02-01-2024,01-01-2025,Monthly,Amex,Manual,Frequent,Electronics,Action,Smartphone,Medium,4.7,9
2194,Tyler Taylor,anthony10@example.com,anthony10,17-12-2004,Male,Lake Jerry,10-01-2024,09-01-2025,Monthly,Visa,Auto-renew,Regular,Books,Horror,Smartphone,Low,3.6,5
2195,Elizabeth Carter,karen42@example.net,karen42,14-08-1968,Female,Aaronstad,18-02-2024,17-02-2025,Annual,Amex,Auto-renew,Regular,Books,Romance,Smartphone,High,4.7,3
2196,Kevin Galloway,allenbenjamin@example.net,allenbenjamin,04-10-1981,Male,Cochranville,21-03-2024,21-03-2025,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,Low,3.4,3
2197,Donna Castillo,prichards@example.net,prichards,27-03-1978,Male,Reedport,14-04-2024,14-04-2025,Monthly,Mastercard,Manual,Occasional,Clothing,Romance,Smartphone,Low,3.4,6
2198,Jennifer Hamilton,rebeccaochoa@example.com,rebeccaochoa,22-01-1996,Male,North Richard,29-03-2024,29-03-2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Tablet,Medium,4.2,8
2199,Willie Bennett,misty07@example.org,misty07,12-05-1947,Male,South Toddborough,09-04-2024,09-04-2025,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,High,4.2,8
2200,Susan Knight,smithjason@example.org,smithjason,18-07-1988,Male,Hensonchester,20-02-2024,19-02-2025,Annual,Amex,Manual,Occasional,Books,Drama,Smartphone,High,3,8
2201,Joseph Drake,melindajohnson@example.com,melindajohnson,28-07-1965,Male,Lake Kimberly,12-04-2024,12-04-2025,Monthly,Amex,Auto-renew,Regular,Clothing,Romance,Smartphone,Medium,4.6,5
2202,Gina Carey,angel52@example.org,angel52,07-02-1952,Male,North Eric,10-03-2024,10-03-2025,Monthly,Visa,Manual,Frequent,Clothing,Drama,Smart TV,High,4.8,0
2203,Jessica King,downslawrence@example.com,downslawrence,12-08-1992,Female,Hunterburgh,27-03-2024,27-03-2025,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Tablet,Medium,3.9,6
2204,Christopher Oliver,thompsonlauren@example.org,thompsonlauren,11-02-1969,Female,Davidshire,27-02-2024,26-02-2025,Annual,Amex,Manual,Frequent,Clothing,Comedy,Tablet,High,4.9,5
2205,Beth Johnson,jenniferjohnson@example.net,jenniferjohnson,13-11-2000,Female,Jessicabury,09-04-2024,09-04-2025,Annual,Amex,Auto-renew,Regular,Books,Sci-Fi,Smart TV,Medium,3.5,3
2206,Jonathan Dixon,tammymanning@example.net,tammymanning,17-06-1976,Female,Lake Brittanyhaven,22-02-2024,21-02-2025,Monthly,Mastercard,Manual,Regular,Clothing,Action,Smartphone,High,3.5,6
2207,Jennifer King,gordonkaren@example.com,gordonkaren,31-12-2002,Female,North James,12-03-2024,12-03-2025,Monthly,Mastercard,Manual,Occasional,Books,Sci-Fi,Smartphone,High,4.3,5
2208,Tina Burke,jenniferevans@example.org,jenniferevans,03-10-1964,Female,Christineberg,04-03-2024,04-03-2025,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,High,4.5,1
2209,Mary Dunn,ojimenez@example.com,ojimenez,30-12-1959,Female,Port Brandonfort,25-03-2024,25-03-2025,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smart TV,Low,3.8,10
2210,Jacob Mitchell,wfox@example.net,wfox,05-01-2001,Male,Lopezfurt,09-02-2024,08-02-2025,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Comedy,Smartphone,Low,4.4,8
2211,Jennifer Watts,georgepeterson@example.com,georgepeterson,07-06-1933,Female,Hernandezfurt,13-03-2024,13-03-2025,Monthly,Amex,Manual,Regular,Clothing,Sci-Fi,Tablet,Medium,3.4,8
2212,Shirley Salazar,margarethodge@example.org,margarethodge,04-03-1995,Male,Derekmouth,03-02-2024,02-02-2025,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Tablet,High,4.9,10
2213,Kayla Kelley,bradyronnie@example.com,bradyronnie,18-07-1992,Male,Robinsonville,02-01-2024,01-01-2025,Annual,Mastercard,Manual,Occasional,Electronics,Comedy,Tablet,High,4.3,6
2214,Eric Moore,shannonortiz@example.com,shannonortiz,13-09-1983,Male,Amberfurt,23-01-2024,22-01-2025,Annual,Mastercard,Auto-renew,Regular,Clothing,Action,Tablet,High,4.5,0
2215,Darren Hall,brian96@example.org,brian96,01-01-1981,Male,Cummingsfort,06-02-2024,05-02-2025,Monthly,Amex,Auto-renew,Regular,Electronics,Romance,Tablet,Medium,4.8,1
2216,Ralph Norris,cgordon@example.com,cgordon,14-01-1991,Male,New Jennifer,10-02-2024,09-02-2025,Monthly,Amex,Manual,Regular,Books,Sci-Fi,Smartphone,Medium,3,4
2217,Mr. John Jimenez,rodney08@example.net,rodney08,10-08-1958,Female,Stanleyview,30-01-2024,29-01-2025,Monthly,Mastercard,Manual,Regular,Books,Romance,Tablet,Low,4.6,8
2218,Sydney Williamson,ycollins@example.org,ycollins,09-02-1971,Male,East Andrew,24-01-2024,23-01-2025,Monthly,Mastercard,Manual,Regular,Electronics,Comedy,Smartphone,High,4.3,5
2219,Martin Berg,lroberts@example.com,lroberts,29-06-1945,Male,North Ivanville,26-03-2024,26-03-2025,Annual,Visa,Auto-renew,Regular,Books,Documentary,Smart TV,Low,3.4,9
2220,David Lam,sanderssusan@example.com,sanderssusan,06-02-1955,Male,Combsfurt,03-02-2024,02-02-2025,Monthly,Visa,Manual,Occasional,Clothing,Romance,Tablet,Medium,4.7,10
2221,Tammie Gonzalez,tylerlong@example.org,tylerlong,04-01-1990,Female,Georgeside,26-02-2024,25-02-2025,Annual,Visa,Auto-renew,Regular,Clothing,Drama,Smartphone,Low,4.7,3
2222,Rhonda Fitzpatrick,cody41@example.com,cody41,20-01-1951,Male,Williamsstad,27-02-2024,26-02-2025,Annual,Visa,Manual,Frequent,Books,Horror,Tablet,Low,3.5,7
2223,Andrew Kim,jmyers@example.net,jmyers,27-12-1989,Female,Johnsonville,26-01-2024,25-01-2025,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Smartphone,High,3.9,6
2224,Amy Simmons,brandonmendez@example.org,brandonmendez,31-12-1994,Female,Port Mauriceberg,05-04-2024,05-04-2025,Monthly,Amex,Manual,Frequent,Electronics,Horror,Smart TV,Medium,3.1,0
2225,Benjamin Stafford,igray@example.net,igray,13-02-1958,Male,Wilkinsville,07-01-2024,06-01-2025,Monthly,Visa,Manual,Occasional,Electronics,Romance,Tablet,Low,4.9,7
2226,Christopher Conway,millermichelle@example.com,millermichelle,26-12-1948,Male,Robbinsborough,02-04-2024,02-04-2025,Annual,Mastercard,Manual,Frequent,Books,Action,Smart TV,Low,4,9
2227,Paul Castillo,harrissean@example.com,harrissean,13-09-1984,Male,Johnsonfort,27-01-2024,26-01-2025,Monthly,Mastercard,Manual,Occasional,Clothing,Action,Tablet,Low,3.2,4
2228,Carrie Aguilar,cbrown@example.org,cbrown,11-04-2002,Male,West Shanefort,22-03-2024,22-03-2025,Monthly,Amex,Auto-renew,Occasional,Books,Romance,Tablet,High,3.4,1
2229,Jason Rivera,christopherrussell@example.net,christopherrussell,09-09-1972,Male,Walkerport,30-01-2024,29-01-2025,Annual,Amex,Manual,Frequent,Electronics,Sci-Fi,Tablet,High,3.8,3
2230,Allison Shaw,jacob94@example.org,jacob94,20-08-1969,Male,East Stephenstad,06-04-2024,06-04-2025,Monthly,Amex,Auto-renew,Regular,Clothing,Comedy,Smart TV,High,4.8,0
2231,Theresa Parks,anthony71@example.net,anthony71,17-09-1981,Female,Cassandraview,24-02-2024,23-02-2025,Annual,Amex,Auto-renew,Frequent,Books,Documentary,Smartphone,Low,4,6
2232,Bailey Williams,brendanmedina@example.org,brendanmedina,19-10-1984,Male,Maryview,01-04-2024,01-04-2025,Annual,Mastercard,Auto-renew,Regular,Clothing,Action,Smartphone,Low,4.9,6
2233,David Craig,wross@example.org,wross,10-08-1992,Female,Stewartton,31-03-2024,31-03-2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Horror,Smartphone,Medium,3.9,4
2234,Alicia Fitzgerald MD,joseph33@example.com,joseph33,19-11-1960,Male,North Virginia,27-02-2024,26-02-2025,Annual,Visa,Auto-renew,Frequent,Books,Action,Smartphone,Low,3.1,4
2235,Rhonda Brown,stonejoseph@example.com,stonejoseph,23-09-1996,Female,Lake Michaelmouth,10-02-2024,09-02-2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Action,Smartphone,High,4.2,4
2236,Taylor Schultz,timothy19@example.com,timothy19,18-06-2003,Male,Nguyenport,10-04-2024,10-04-2025,Annual,Mastercard,Auto-renew,Regular,Electronics,Sci-Fi,Smartphone,Medium,3.6,4
2237,Angel Sanders,ericksonjohn@example.net,ericksonjohn,08-11-1981,Male,Wendymouth,22-03-2024,22-03-2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Horror,Smartphone,High,3.2,9
2238,John Kirk,willie78@example.org,willie78,22-05-1965,Male,New Annaton,20-02-2024,19-02-2025,Annual,Visa,Manual,Occasional,Electronics,Action,Tablet,High,3.3,10
2239,Jeffrey Ramirez,vjohnson@example.com,vjohnson,28-11-1997,Female,Nealmouth,28-01-2024,27-01-2025,Annual,Visa,Manual,Regular,Clothing,Documentary,Tablet,High,4.6,9
2240,Brittney Patton,jramsey@example.net,jramsey,17-01-1935,Male,Perryfort,20-03-2024,20-03-2025,Annual,Mastercard,Auto-renew,Regular,Electronics,Horror,Tablet,High,4.6,2
2241,Michael Garza,omar29@example.net,omar29,07-01-1991,Male,Morenoborough,22-03-2024,22-03-2025,Annual,Mastercard,Manual,Occasional,Electronics,Romance,Tablet,Medium,4.3,3
2242,James Perez,sharon18@example.com,sharon18,30-03-1946,Male,Huertastad,05-01-2024,04-01-2025,Monthly,Mastercard,Manual,Frequent,Books,Horror,Tablet,Low,4.1,3
2243,James Bryant,sean85@example.net,sean85,03-12-1999,Female,Port Mary,30-01-2024,29-01-2025,Monthly,Amex,Manual,Regular,Electronics,Horror,Smartphone,High,4.9,6
2244,Linda Hayes,chasejohnson@example.com,chasejohnson,20-01-1952,Female,Karenstad,07-03-2024,07-03-2025,Monthly,Mastercard,Manual,Regular,Clothing,Romance,Smartphone,Medium,3.9,1
2245,Daniel Morgan,mark80@example.org,mark80,21-07-2002,Male,South Joseph,20-02-2024,19-02-2025,Annual,Amex,Auto-renew,Occasional,Books,Documentary,Smartphone,High,3.4,1
2246,Richard Monroe,joanna12@example.net,joanna12,03-12-1985,Male,Jenniferburgh,26-01-2024,25-01-2025,Annual,Amex,Manual,Regular,Books,Action,Smartphone,Medium,3.7,3
2247,Tiffany Norton,lgilmore@example.org,lgilmore,19-10-1935,Male,Zimmermanshire,15-03-2024,15-03-2025,Annual,Visa,Auto-renew,Occasional,Books,Action,Smartphone,High,4.1,10
2248,Timothy Pierce,austin16@example.net,austin16,07-06-1977,Male,North Daniel,08-01-2024,07-01-2025,Monthly,Mastercard,Manual,Occasional,Electronics,Horror,Smartphone,Low,4.7,10
2249,Jennifer Potts,christopher07@example.net,christopher07,27-08-1937,Male,Port Jenniferberg,12-03-2024,12-03-2025,Monthly,Amex,Manual,Occasional,Electronics,Romance,Smart TV,Low,4.2,6
2250,Jeffrey Erickson,russellmacias@example.net,russellmacias,02-04-1995,Male,Lake Angelaside,19-03-2024,19-03-2025,Annual,Visa,Auto-renew,Occasional,Books,Comedy,Tablet,Low,3.6,0
2251,Heather Williams,ramirezanna@example.com,ramirezanna,20-02-1979,Male,North Kara,12-01-2024,11-01-2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Tablet,Medium,3.8,1
2252,Susan Wheeler,ayalamario@example.com,ayalamario,21-03-1993,Female,New Meganberg,15-03-2024,15-03-2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Horror,Smartphone,Medium,4.7,0
2253,Sarah Becker,paulaorr@example.net,paulaorr,13-01-1976,Female,Thomasside,20-02-2024,19-02-2025,Annual,Amex,Auto-renew,Frequent,Books,Horror,Smartphone,Low,3.7,4
2254,James Hernandez,cyoung@example.net,cyoung,02-03-1949,Male,East Matthewhaven,18-01-2024,17-01-2025,Monthly,Amex,Auto-renew,Occasional,Clothing,Comedy,Tablet,Low,4.1,5
2255,Alejandro Schneider,icuevas@example.org,icuevas,24-01-1999,Male,Bryanfurt,01-03-2024,01-03-2025,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,Medium,3.5,6
2256,Valerie Wagner,nancykrueger@example.net,nancykrueger,21-04-1944,Male,West Dana,29-03-2024,29-03-2025,Monthly,Mastercard,Manual,Frequent,Electronics,Action,Smart TV,Medium,3.8,6
2257,Frank Lee,patricklopez@example.com,patricklopez,06-12-1980,Male,Danielfort,27-01-2024,26-01-2025,Monthly,Mastercard,Manual,Occasional,Books,Documentary,Smartphone,Medium,3.4,1
2258,Rodney Brown,karen64@example.org,karen64,06-03-1943,Female,Annaland,12-03-2024,12-03-2025,Annual,Visa,Auto-renew,Regular,Books,Drama,Smart TV,Medium,4.4,1
2259,Melissa Lopez,taradrake@example.org,taradrake,03-12-1951,Female,West Douglas,14-03-2024,14-03-2025,Monthly,Mastercard,Manual,Occasional,Electronics,Romance,Smart TV,High,3.1,8
2260,Amber Harris,smithallison@example.org,smithallison,15-03-1976,Male,Heathershire,17-03-2024,17-03-2025,Monthly,Mastercard,Manual,Regular,Books,Sci-Fi,Tablet,Medium,3.5,8
2261,Anthony Hester,timothyhobbs@example.org,timothyhobbs,12-05-1986,Male,Port Denisemouth,21-03-2024,21-03-2025,Monthly,Mastercard,Manual,Occasional,Books,Horror,Smartphone,Medium,3.8,5
2262,Juan Smith,jonathon30@example.org,jonathon30,20-06-1973,Female,Lake Angel,12-01-2024,11-01-2025,Monthly,Visa,Manual,Regular,Electronics,Action,Tablet,Medium,3.5,5
2263,Hayley Dean,jeffreynichols@example.com,jeffreynichols,19-04-1953,Female,Brooksborough,21-01-2024,20-01-2025,Monthly,Amex,Manual,Regular,Books,Horror,Tablet,High,3,8
2264,Tiffany Baker,lmccarty@example.org,lmccarty,04-02-1989,Male,New Jamie,28-01-2024,27-01-2025,Monthly,Amex,Manual,Occasional,Electronics,Horror,Smart TV,High,3.6,1
2265,Angelica Randall,gwade@example.org,gwade,22-04-1935,Female,New Thomasmouth,22-01-2024,21-01-2025,Monthly,Visa,Manual,Frequent,Electronics,Romance,Smartphone,Medium,3.1,5
2266,Jacob Martinez,ellisstacy@example.com,ellisstacy,06-01-1979,Male,Briannafort,22-01-2024,21-01-2025,Monthly,Amex,Auto-renew,Occasional,Books,Romance,Smartphone,Medium,3.9,3
2267,Christopher Moreno,moorepatricia@example.org,moorepatricia,20-09-1987,Female,Amyport,08-02-2024,07-02-2025,Monthly,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Tablet,High,4.9,7
2268,Melissa Choi DVM,ginascott@example.net,ginascott,14-05-1937,Female,Collinsport,31-03-2024,31-03-2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,3.8,1
2269,Michael Collins,llopez@example.org,llopez,24-03-1946,Female,Owensmouth,15-02-2024,14-02-2025,Annual,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Smart TV,High,4.5,3
2270,Daniel Wood,leonardbrandon@example.net,leonardbrandon,24-05-1949,Male,Mossfurt,20-03-2024,20-03-2025,Annual,Amex,Auto-renew,Frequent,Books,Romance,Smart TV,High,3.9,1
2271,Kristin Molina,knightpaula@example.com,knightpaula,16-01-1948,Female,Sullivanhaven,29-01-2024,28-01-2025,Annual,Visa,Auto-renew,Occasional,Electronics,Drama,Smartphone,Medium,3.6,9
2272,Stefanie Soto,matthew65@example.com,matthew65,29-11-1935,Male,North Barry,05-02-2024,04-02-2025,Monthly,Mastercard,Manual,Frequent,Books,Drama,Tablet,Low,4.5,10
2273,Alexis Banks,tara79@example.org,tara79,28-01-1944,Female,Huynhfurt,28-01-2024,27-01-2025,Monthly,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,Medium,3.9,3
2274,Megan Walker,baileymary@example.com,baileymary,03-10-1963,Male,Laurenfort,18-01-2024,17-01-2025,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Tablet,Medium,4.2,0
2275,Lisa Anderson,uparrish@example.com,uparrish,17-04-1953,Female,Murphyhaven,17-02-2024,16-02-2025,Annual,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,High,3.1,6
2276,Shawna Boyd,nancy69@example.org,nancy69,30-04-1951,Female,North Michaela,15-01-2024,14-01-2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,Low,4.2,3
2277,Daniel Rogers,jperez@example.org,jperez,29-05-1979,Male,Hammondmouth,09-03-2024,09-03-2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Comedy,Smart TV,Medium,4.6,5
2278,James Roberts,samanthaparker@example.org,samanthaparker,19-02-1980,Female,Aguilarshire,25-01-2024,24-01-2025,Monthly,Amex,Manual,Occasional,Clothing,Action,Tablet,High,4.2,4
2279,Crystal Hines,ianpatel@example.net,ianpatel,14-09-1966,Male,Singletontown,04-03-2024,04-03-2025,Annual,Visa,Manual,Regular,Books,Drama,Smart TV,High,4.8,5
2280,Helen Colon,michael76@example.org,michael76,16-05-2004,Female,South Lori,24-03-2024,24-03-2025,Annual,Amex,Manual,Regular,Electronics,Action,Smart TV,Medium,3.3,4
2281,Joshua Page,mshepard@example.com,mshepard,09-09-1986,Female,Matthewmouth,28-03-2024,28-03-2025,Monthly,Amex,Manual,Occasional,Clothing,Drama,Smartphone,Low,4.2,5
2282,Kelly Ramos,farrellsherry@example.com,farrellsherry,19-09-1937,Female,New Jeffberg,29-01-2024,28-01-2025,Monthly,Amex,Manual,Occasional,Clothing,Comedy,Smart TV,High,4.5,1
2283,Cody Baker,jessica17@example.net,jessica17,03-09-1999,Female,East Raymondton,04-04-2024,04-04-2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Action,Tablet,High,4.3,9
2284,Alison George,robert75@example.org,robert75,23-05-1960,Male,Nelsonchester,23-03-2024,23-03-2025,Monthly,Amex,Manual,Regular,Clothing,Documentary,Tablet,Low,3.6,8
2285,Jonathon Walker,russellthomas@example.org,russellthomas,15-08-1967,Female,Waltersstad,16-03-2024,16-03-2025,Monthly,Amex,Auto-renew,Regular,Books,Comedy,Tablet,High,3.9,7
2286,Debra Daniels,justin02@example.net,justin02,14-03-1980,Female,South Michelemouth,23-02-2024,22-02-2025,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,4.6,8
2287,Stephen Fuentes,christiandouglas@example.net,christiandouglas,30-07-1984,Female,North Crystal,04-01-2024,03-01-2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Sci-Fi,Smart TV,Medium,3.9,7
2288,Alyssa Beltran,susandixon@example.org,susandixon,03-03-2004,Female,New Richard,30-03-2024,30-03-2025,Annual,Mastercard,Auto-renew,Occasional,Books,Comedy,Smart TV,Medium,3.7,9
2289,Debbie Burton,andreachurch@example.net,andreachurch,13-01-1998,Female,Jamestown,06-03-2024,06-03-2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,Medium,4,2
2290,Philip Walton,justin59@example.org,justin59,02-01-1964,Male,Christopherstad,18-01-2024,17-01-2025,Annual,Visa,Auto-renew,Frequent,Books,Documentary,Smart TV,High,4.8,5
2291,Vanessa Ryan,amy03@example.net,amy03,11-05-1988,Male,West Jennifer,16-03-2024,16-03-2025,Monthly,Amex,Manual,Frequent,Books,Action,Smartphone,Medium,3.3,8
2292,Richard Taylor,melaniecombs@example.org,melaniecombs,05-12-1966,Female,Lake Kristopherland,31-03-2024,31-03-2025,Annual,Visa,Manual,Frequent,Clothing,Action,Tablet,Low,3.8,7
2293,Monica Hill,bridgessteven@example.org,bridgessteven,01-01-1952,Male,Combstown,02-02-2024,01-02-2025,Monthly,Mastercard,Auto-renew,Regular,Books,Sci-Fi,Smartphone,Low,4.4,1
2294,Linda Kelly,ellispatricia@example.net,ellispatricia,03-03-1938,Female,Wilsonstad,04-04-2024,04-04-2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,Medium,4.8,7
2295,Mark Morrow,ramirezcaroline@example.com,ramirezcaroline,13-08-1970,Male,Caitlinmouth,05-01-2024,04-01-2025,Annual,Amex,Auto-renew,Frequent,Clothing,Romance,Smart TV,High,4.6,10
